ID,MEDCAUSE,COUNTY,CITY,ACC_DATE,ACCYR,MONTH,WEEKDAY,TIME,TOT_KILL,TOT_INJ,NO_PEDS,NUMVEHS,ROUTE_ID,MILEPOST,ST_FUNC,RUR_URB,V1CMPDIR,V1EVENT1,V1DIRCDE,ACCTYPE,V2CMPDIR,V2EVENT1,V2DIRCDE,SEVERITY,OBJECT1,OBJECT2,LOC_TYPE,RDSURF,LIGHT,LOC_CHAR,WKZONE,ALCFLAG,RODWYCLS,CITY_NAME,ACCESS_CONTROL,LANE_COUNT,MEDIAN_WIDTH,MEDIAN_BARRIER,ROAD_WIDTH,RIGHT_SHOULDER_WIDTH,LEFT_SHOULDER_SURFACE,LEFT_SHOULDER_WIDTH,SPECIAL_USE_LANE_ROAD_SIDE,SPEED_LIMIT,LANE_SURFACE_TYPE,TOTAL_AADT,DIVIDED_INDICATOR,SEATPOS_0,AGE_0,SEX_0,REST1_0,HELMET_0,DRASSESS_1,CONTRIB1_1,CONTRIB2_1,VEH_USE_1,DRV_ACTN_1,VEHCOND1_1,VEHCOND2_1,VEHCOND3_1,INTER_A_1,CMAXLES_1,DRAIRBAG_1,DRV_EJCT_1,SEATPOS_1,AGE_1,SEX_1,REST1_1,HELMET_1,DRASSESS_2,CONTRIB1_2,CONTRIB2_2,VEH_USE_2,DRV_ACTN_2,VEHCOND1_2,VEHCOND2_2,VEHCOND3_2,INTER_A_2,CMAXLES_2,DRAIRBAG_2,DRV_EJCT_2,SEATPOS_2,AGE_2,SEX_2,REST1_2,HELMET_2,DRASSESS_3,CONTRIB1_3,CONTRIB2_3,VEH_USE_3,DRV_ACTN_3,VEHCOND1_3,VEHCOND2_3,VEHCOND3_3,INTER_A_3,CMAXLES_3,DRAIRBAG_3,DRV_EJCT_3,ROUTE_MILEPOST
EC36971,0,0,78,13,2022,4,4,1400,0,1,0,2,11,15.64,0,0,6,1,1,0,7,3,2,2,-1,-1,2,1,0,-1,-1,0,5,80,0,4,60,7,48,10,1,4,3,60,1,85000,1,0,23.0,1,0,0,0,3,0,0,1,0,0,0,2,5,0,0,0,39.0,0,1,2,0,0,0,2,4,0,0,0,0,0,1,1,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11015.64
EC41564,0,22,92,26,2022,4,3,1700,0,0,0,2,60,3.1,0,0,5,1,2,0,1,2,1,1,-1,-1,1,0,0,-1,-1,0,0,96,5,2,0,-1,24,8,-1,0,0,50,1,18000,0,0,20.0,1,0,3,2,13,0,1,4,0,0,0,0,0,0,0,0,52.0,0,1,1,2,0,0,1,2,0,0,0,0,0,1,1,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,60003.1
EC37015,0,8,30,6,2022,4,4,1100,0,1,0,2,6,0.34,1,0,1,0,0,5,5,3,0,3,-1,-1,0,0,0,-1,-1,0,0,29,-1,2,0,-1,24,10,2,6,0,0,0,0,0,0,60.0,2,0,0,2,7,0,1,0,0,0,0,0,0,0,0,0,35.0,1,1,2,2,0,0,2,5,0,0,0,0,0,1,1,2,17.0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,6000.34
EC40167,0,0,7,24,2022,4,1,200,0,3,0,2,18,5.95,0,0,0,2,0,7,0,1,1,4,-1,-1,1,0,1,-1,-1,1,1,7,1,4,0,-1,57,0,-1,0,0,30,1,28000,0,1,34.0,2,2,0,0,6,0,1,1,0,0,0,0,0,4,1,0,49.0,0,3,2,2,0,0,2,1,0,0,0,0,0,5,1,1,49.0,2,3,0,0,0,0,0,0,0,0,0,0,0,0,0,18005.95
EC36284,0,8,25,23,2022,3,4,1600,0,0,0,2,6,0.18,1,0,7,1,0,0,8,2,0,1,-1,-1,6,0,0,-1,-1,0,0,56,-1,1,0,-1,14,9,1,7,0,0,1,0,0,0,30.0,1,0,0,2,2,0,0,1,0,0,0,0,0,0,0,0,26.0,0,1,2,2,0,0,1,3,0,0,0,0,0,1,1,2,1.0,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,6000.18
EC41607,0,0,2,19,2022,4,3,1100,0,1,0,2,4,13.83,1,0,0,1,0,5,0,3,0,2,-1,-1,0,0,0,-1,-1,0,5,2,0,6,10,1,72,10,-1,0,1,60,0,158000,1,0,29.0,1,0,2,2,4,0,0,1,0,0,0,0,0,0,0,0,23.0,1,1,2,2,0,0,2,5,0,0,0,0,0,1,1,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4013.83
EC32170,0,0,104,25,2022,3,6,1300,0,0,0,2,26,7.11,0,0,7,3,2,0,4,3,2,1,-1,-1,1,0,0,-1,-1,0,1,107,2,4,0,-1,48,0,-1,0,1,40,1,47000,0,1,87.0,2,0,3,0,6,0,1,7,0,0,0,0,0,4,1,0,73.0,1,1,1,0,0,0,2,5,0,0,0,0,0,1,1,1,69.0,2,1,1,0,0,0,0,0,0,0,0,0,0,0,0,26007.11
EC26151,0,0,7,28,2022,2,2,1200,0,0,0,1,11,0.21,0,0,3,1,0,6,6,4,3,1,1,-1,0,5,0,-1,-1,0,0,7,-1,1,0,-1,14,8,1,4,0,0,1,0,0,0,40.0,1,0,0,0,6,0,1,1,0,0,0,0,0,0,0,2,,2,0,2,0,0,0,2,6,1,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11000.21
EC28116,0,23,39,10,2022,3,5,1700,0,1,0,2,50,0.12,2,0,0,1,1,0,0,3,2,2,-1,-1,0,0,0,-1,-1,0,4,39,-1,4,0,-1,61,0,-1,0,0,0,0,0,0,0,19.0,1,0,3,2,2,0,0,1,0,0,0,0,0,0,0,0,62.0,0,1,1,2,0,0,2,5,0,0,0,0,0,1,1,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,50000.12
EC18151,0,23,39,31,2022,1,2,1100,0,0,0,2,19,26.68,0,0,0,1,0,2,0,3,0,1,-1,-1,0,0,0,-1,-1,0,5,39,0,4,15,1,48,10,-1,0,0,55,1,48000,1,0,35.0,1,0,0,2,4,0,0,1,0,0,0,2,3,0,0,0,66.0,0,1,2,2,1,0,2,5,0,0,0,0,0,1,1,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19026.68
EC33231,0,17,-1,14,2022,3,2,1800,0,0,0,2,91,8.22,4,1,5,1,0,5,5,2,2,1,-1,-1,1,1,1,-1,-1,0,7,-1,5,2,0,-1,24,8,-1,0,0,55,1,18000,0,0,26.0,1,0,2,2,14,8,0,8,0,0,0,0,0,0,0,0,80.0,0,1,2,2,0,0,2,10,0,0,0,0,0,5,1,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,91008.22
EC36146,0,8,-1,10,2022,4,1,1900,0,1,0,2,11,0.98,0,0,0,3,3,1,2,3,0,2,-1,-1,4,0,0,-1,-1,0,1,-1,1,4,0,-1,44,6,-1,0,2,50,1,28000,0,0,45.0,1,0,0,0,7,0,0,7,0,0,0,0,0,0,0,1,40.0,0,1,2,0,0,0,2,5,0,0,0,0,0,1,1,1,50.0,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,11000.98
EC16050,0,3,91,27,2022,1,5,800,0,0,0,1,109,11.99,3,1,5,1,0,3,6,4,3,1,29,-1,2,3,0,-1,-1,0,7,95,1,2,0,-1,24,0,-1,0,1,40,1,17000,0,0,33.0,2,0,0,2,3,0,0,1,0,0,0,0,0,6,0,2,,2,0,2,0,0,0,2,6,1,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,109011.99
EC22497,0,15,66,22,2022,2,3,1700,0,0,0,2,85,11.84,2,0,6,1,1,0,7,3,2,1,-1,-1,8,0,1,-1,-1,0,1,67,3,4,0,-1,48,0,-1,0,2,35,1,13000,0,0,22.0,3,0,0,2,2,0,1,1,0,0,0,0,0,7,0,0,38.0,0,1,2,2,0,0,2,4,0,0,0,0,0,1,1,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,85011.84
EC37039,0,8,-1,1,2022,4,6,2000,0,0,0,1,11,8.22,0,0,7,1,1,3,6,4,3,1,8,-1,0,1,1,-1,-1,1,5,-1,0,4,84,4,48,10,1,6,0,60,1,58000,1,0,23.0,2,0,0,2,11,0,0,1,0,0,0,0,0,5,0,2,,2,0,2,0,0,0,2,6,1,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11008.22
EC33392,0,22,-1,21,2022,3,2,1200,0,0,0,2,56,0.19,0,0,7,3,0,0,8,2,0,1,-1,-1,1,0,0,-1,-1,0,0,-1,-1,2,0,-1,24,8,1,4,0,0,1,0,0,0,69.0,2,0,0,0,2,0,1,1,0,0,0,0,0,0,0,1,1.0,1,7,2,0,0,0,1,3,0,0,0,0,0,0,0,1,25.0,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,56000.19
EC19441,0,8,-1,8,2022,2,3,2100,0,0,0,1,37,36.72,4,1,1,1,1,3,6,4,3,1,28,-1,0,0,2,-1,-1,1,7,-1,4,2,0,-1,22,4,-1,0,0,45,1,11000,0,0,53.0,2,2,3,2,11,0,0,1,0,0,0,0,0,1,0,2,,2,0,2,0,0,0,2,6,1,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,37036.72
EC60846,0,20,-1,1,2022,7,6,2100,0,0,0,1,107,7.08,3,1,5,1,0,6,6,4,3,0,1,-1,0,0,2,-1,-1,0,7,-1,7,2,0,-1,24,4,-1,0,0,55,3,950,0,0,,0,2,0,0,8,0,0,1,0,0,0,0,0,0,2,2,,2,0,2,0,0,0,2,6,1,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,107007.08
EC09563,0,4,-1,3,2022,1,2,1100,0,0,0,2,32,7.57,4,1,7,1,1,4,3,3,0,1,-1,12,0,3,0,-1,-1,0,7,-1,7,2,0,-1,24,7,-1,0,0,60,3,7600,0,0,18.0,1,0,0,0,3,0,0,1,0,0,0,0,0,2,0,1,20.0,0,8,2,0,0,0,6,5,0,0,0,1,4,0,0,1,34.0,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,32007.57
EC29846,0,0,8,19,2022,3,7,1500,0,0,0,2,4,0.03,2,0,3,1,0,0,3,2,0,1,-1,-1,6,1,0,-1,-1,0,4,8,-1,4,0,-1,48,0,-1,0,1,0,1,0,0,0,22.0,1,2,0,0,2,0,0,1,0,0,0,0,0,0,0,0,40.0,0,3,2,0,0,0,2,3,0,0,0,0,0,1,1,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4000.03
EC39189,0,0,7,14,2022,4,5,1500,0,2,0,2,11,19.32,0,0,6,4,1,2,7,3,2,2,-1,-1,0,0,0,-1,-1,0,5,7,0,4,20,1,48,10,-1,0,3,60,1,111000,1,1,42.0,2,2,2,0,6,0,0,0,0,0,0,0,0,4,1,1,39.0,1,3,4,0,0,0,2,5,0,0,0,0,0,0,0,1,33.0,1,3,2,0,0,0,0,0,0,0,0,0,0,0,0,11019.32
EC15335,0,17,68,24,2022,1,2,1100,0,0,0,1,6,0.21,1,0,2,1,0,3,6,4,3,1,28,-1,0,4,0,-1,-1,0,0,69,-1,1,0,-1,15,8,1,4,4,0,1,0,0,0,40.0,1,0,0,0,3,0,0,1,0,0,0,0,0,5,0,2,,2,0,2,0,0,0,2,6,1,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6000.21
EC35465,0,0,9,8,2022,4,6,1600,0,0,0,3,6,0.25,1,0,7,1,0,0,8,3,0,1,-1,-1,0,1,0,-1,-1,0,0,9,-1,2,0,-1,24,8,-1,0,0,0,1,0,0,0,,0,2,2,0,8,0,0,1,0,0,0,0,0,3,2,0,44.0,0,1,2,0,0,0,2,4,0,0,0,0,0,1,1,2,62.0,2,1,0,0,0,0,1,2,1,0,0,0,0,0,0,6000.25
EC40978,0,17,-1,18,2022,4,2,1100,0,0,0,2,14,3.62,0,0,4,1,0,0,4,3,0,1,-1,-1,0,1,0,-1,-1,0,2,-1,1,4,12,0,48,0,-1,0,1,40,1,41000,1,0,40.0,2,0,0,0,3,0,1,1,0,0,0,0,0,0,0,0,31.0,0,1,2,0,0,0,2,4,0,0,0,0,0,1,1,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14003.62
EC10178,0,0,-1,3,2022,1,2,900,0,0,0,1,16,22.16,4,1,1,1,1,6,6,4,3,1,1,-1,0,2,0,-1,-1,0,7,-1,7,2,0,-1,22,4,-1,0,0,55,1,2100,0,0,19.0,2,0,0,0,3,0,1,1,0,0,0,0,0,3,0,2,,2,0,2,0,0,0,2,6,1,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16022.16
EC34855,0,22,42,6,2022,4,4,1500,0,0,0,2,71,1.9,0,0,6,1,1,1,1,6,1,1,-1,-1,1,0,0,-1,-1,0,1,42,3,4,0,-1,52,0,-1,0,2,30,1,37000,0,0,20.0,1,0,0,0,6,0,0,1,0,0,0,0,0,0,0,0,,2,3,4,0,1,0,2,8,0,0,0,0,0,3,1,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,71001.9
EC25510,0,16,24,28,2022,2,2,1500,0,0,0,2,34,41.22,0,0,6,1,2,1,5,3,2,1,-1,-1,7,0,0,-1,-1,0,5,24,0,4,36,0,58,0,-1,0,0,60,0,21000,1,0,66.0,1,0,0,2,0,0,0,2,0,0,0,0,0,0,0,1,12.0,0,1,2,2,0,0,2,5,0,0,0,0,0,1,1,1,18.0,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,34041.22
EC25002,0,0,62,2,2022,3,4,1400,0,0,0,2,82,0.65,0,0,2,1,0,0,8,3,0,1,-1,-1,0,1,0,-1,-1,0,2,63,0,3,160,-1,43,0,3,0,0,50,1,22000,1,0,81.0,1,0,0,0,3,0,1,1,0,0,0,0,0,0,0,0,80.0,1,1,2,0,0,0,1,4,0,0,0,0,0,1,1,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,82000.65
EC29899,0,15,22,19,2022,3,7,1600,0,2,0,2,24,1.37,0,0,0,1,3,1,5,3,2,3,-1,-1,1,1,0,-1,-1,0,1,22,3,4,0,-1,49,0,-1,0,0,30,1,8200,0,1,10.0,1,0,3,0,6,0,0,1,0,0,0,0,0,4,1,0,45.0,1,1,1,0,0,0,2,5,0,0,0,0,0,5,1,1,50.0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,24001.37
EC21634,0,0,77,18,2022,2,6,1500,0,0,0,3,4,16.49,1,0,0,1,0,0,0,3,0,1,-1,-1,0,0,0,-1,-1,0,5,79,0,6,16,1,72,10,-1,0,3,60,1,171000,1,0,18.0,1,0,0,0,2,0,0,1,0,0,0,0,0,0,0,0,81.0,0,1,2,0,2,0,2,5,0,0,0,0,0,1,1,2,17.0,2,1,0,0,0,0,1,2,1,0,0,0,0,0,0,4016.49
EC34238,0,8,25,3,2022,4,1,1900,0,0,0,1,6,0.1,1,0,0,1,0,12,6,4,3,1,-1,-1,0,1,0,-1,-1,0,0,56,-1,1,0,-1,16,8,1,4,0,0,1,0,0,0,23.0,2,0,0,2,3,0,0,1,0,0,0,0,0,0,0,2,,2,0,2,0,0,0,2,6,1,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6000.1
EC69487,0,3,56,30,2022,7,7,1700,0,0,0,2,79,5.41,1,0,6,1,1,0,7,3,2,1,-1,-1,0,0,0,-1,-1,0,5,57,0,4,100,6,48,10,1,4,0,60,0,85000,1,0,43.0,2,0,0,0,2,0,0,1,0,0,0,0,0,0,0,0,71.0,0,1,2,0,0,0,1,5,0,0,0,0,0,1,1,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,79005.41
EC11200,0,0,87,5,2022,1,4,1800,0,0,0,2,16,15.3,0,0,6,1,2,0,7,2,1,1,-1,-1,1,1,1,-1,-1,0,3,93,2,2,0,-1,24,8,-1,0,0,40,1,14000,0,0,34.0,2,0,3,2,12,0,0,1,0,0,0,0,0,0,0,1,20.0,0,1,1,0,0,0,2,2,0,0,0,0,0,0,0,2,18.0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,16015.3
3898252,0,0,0,10,2022,8,4,2200,0,0,0,2,26,1.6,0,0,6,1,1,0,7,3,2,1,-1,-1,2,0,1,-1,-1,1,1,0,2,5,0,-1,71,0,-1,0,0,35,1,33000,0,1,27.0,2,0,3,0,6,0,0,8,0,0,0,0,0,4,1,0,27.0,0,1,1,2,0,0,2,5,0,0,0,0,0,1,1,1,34.0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,26001.6
EC29393,0,5,6,16,2022,3,4,1800,0,0,0,2,8,1.01,2,0,5,0,0,5,1,3,0,1,-1,-1,6,0,0,-1,-1,0,1,6,2,4,0,-1,60,0,-1,0,0,35,1,21000,0,0,18.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,32.0,0,1,2,0,0,0,1,5,0,0,0,0,0,1,1,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8001.01
EC70456,0,8,30,2,2022,8,3,2200,0,0,0,2,11,0.45,0,0,2,1,0,4,4,3,2,1,-1,-1,0,0,1,-1,-1,1,1,29,1,4,0,-1,44,6,-1,0,0,35,1,46000,0,0,26.0,1,0,0,0,11,0,0,1,0,0,0,0,0,0,0,0,23.0,1,1,2,0,0,0,2,5,0,0,0,0,0,1,1,2,24.0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,11000.45
EC15509,0,24,-1,22,2022,1,7,2000,0,0,0,1,3,167.71,5,1,5,1,0,3,6,4,3,0,22,-1,0,0,7,-1,-1,0,7,-1,4,2,0,-1,22,3,-1,0,0,55,3,1600,0,0,47.0,1,2,2,0,4,0,0,6,0,0,0,0,0,0,0,2,,2,0,2,0,0,0,2,6,1,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3167.71
EC27724,0,22,53,24,2022,2,5,1600,0,0,0,2,48,0.43,0,0,5,1,0,0,1,2,0,1,-1,-1,0,0,0,-1,-1,0,3,54,1,2,0,-1,24,4,-1,0,0,35,1,24000,0,1,,2,3,0,0,6,0,1,5,0,0,0,0,0,4,1,1,5.0,0,7,2,2,0,0,1,3,0,0,0,0,0,1,1,1,26.0,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,48000.43
EC65096,0,22,42,14,2022,7,5,600,0,0,0,2,73,2.31,0,0,5,1,0,0,1,3,0,1,-1,-1,6,0,0,-1,-1,0,1,42,3,3,0,-1,42,0,-1,0,0,25,1,18000,0,0,21.0,2,0,0,2,4,0,0,1,0,0,0,0,0,0,0,0,29.0,1,1,2,0,0,0,1,4,0,0,0,0,0,1,1,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,73002.31
EC61584,0,27,69,5,2022,7,3,1300,0,3,0,3,37,29.2,2,0,2,1,0,0,2,2,0,2,-1,-1,0,0,0,-1,-1,0,3,70,2,2,0,-1,36,0,-1,0,1,35,1,18000,0,0,18.0,2,0,0,0,2,0,1,1,0,0,0,0,0,0,0,0,40.0,0,1,2,0,0,0,2,3,0,0,0,0,0,1,1,1,28.0,1,1,0,0,0,0,0,3,1,0,0,0,0,1,1,37029.2
EC21816,0,22,92,18,2022,2,6,1600,0,0,0,2,60,3.1,0,0,3,12,0,2,3,3,0,1,-1,-1,2,0,0,-1,-1,0,0,96,5,2,0,-1,24,8,-1,0,0,50,1,18000,0,0,57.0,2,0,3,0,16,0,0,14,0,0,0,0,0,0,0,0,57.0,1,1,1,2,12,0,1,0,0,0,0,0,0,1,1,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,60003.1
EC63207,0,28,-1,6,2022,7,4,1100,0,2,0,2,66,1.21,0,0,7,2,2,7,4,3,2,3,-1,-1,1,0,0,-1,-1,0,3,-1,4,2,0,-1,24,6,-1,0,0,50,3,5300,0,0,25.0,1,0,0,2,0,0,1,3,0,0,0,0,0,5,0,1,1.0,2,7,2,2,0,0,1,5,0,0,0,0,0,5,1,1,63.0,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,66001.21
EC07887,0,17,-1,1,2022,1,7,0,0,0,0,2,6,0.01,0,0,1,1,1,4,7,1,1,1,-1,-1,1,2,1,-1,-1,0,4,-1,-1,4,0,-1,69,0,-1,0,0,0,1,0,0,0,38.0,1,0,3,2,0,0,1,1,0,0,0,0,0,0,0,0,22.0,0,1,1,2,0,0,1,1,0,0,0,0,0,6,1,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6000.01
EC31557,0,25,110,8,2022,3,3,700,0,1,0,2,125,2.72,0,0,5,1,0,0,1,2,0,2,-1,-1,1,0,0,-1,-1,0,1,113,3,4,0,-1,56,0,-1,0,0,25,1,11000,0,0,18.0,1,0,3,2,17,0,1,1,0,0,0,0,0,0,0,0,59.0,1,1,1,2,0,0,2,3,0,0,0,0,0,1,1,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,125002.72
EC17263,0,0,29,19,2022,1,4,1200,0,0,0,2,4,2.22,1,0,5,1,0,0,1,3,0,1,-1,-1,0,0,0,-1,-1,0,5,28,0,5,16,1,60,8,-1,0,3,60,0,160000,1,0,53.0,2,0,0,0,2,0,1,1,0,0,0,0,0,0,0,0,44.0,1,1,2,0,0,0,1,5,0,0,0,0,0,1,1,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4002.22
EC25368,0,8,-1,3,2022,3,5,800,0,0,0,2,16,46.68,4,1,6,12,0,4,7,1,0,1,-1,-1,4,1,0,-1,-1,0,7,-1,7,2,0,-1,24,4,-1,0,0,50,3,1500,0,0,82.0,1,0,0,0,3,0,0,14,0,0,0,0,0,0,0,0,45.0,1,1,2,0,0,0,1,1,0,0,0,0,0,1,1,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16046.68
EC12611,0,22,92,10,2022,1,2,1700,0,0,0,2,60,2.26,0,0,0,1,0,0,0,2,0,1,-1,-1,6,1,1,-1,-1,0,0,96,5,2,0,-1,24,8,-1,0,0,50,1,18000,0,0,,0,2,2,0,4,0,0,1,0,0,0,0,0,3,0,0,55.0,1,1,2,0,0,0,1,3,0,0,0,0,0,1,1,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,60002.26
EC66696,0,0,77,20,2022,7,4,1600,0,0,0,2,4,0.16,1,0,4,1,0,0,4,2,0,1,-1,-1,6,0,0,-1,-1,0,0,79,-1,1,0,-1,14,0,1,4,0,0,1,0,0,0,75.0,1,0,0,2,2,0,0,1,0,0,0,0,0,0,0,0,19.0,1,1,2,2,0,0,1,2,0,0,0,0,0,1,1,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4000.16
EC10750,0,3,56,7,2022,1,6,1800,0,0,0,1,79,0.63,1,0,2,1,0,10,6,4,3,1,-1,-1,0,1,1,-1,-1,0,0,57,-1,2,0,-1,28,10,1,6,0,0,1,0,0,0,31.0,1,0,0,2,6,0,0,6,0,0,0,0,0,0,0,2,,2,0,2,0,0,0,2,6,1,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,79000.63
EC22982,0,0,2,7,2022,2,2,1200,0,1,0,1,4,0.68,1,0,1,1,0,3,6,4,3,3,11,3,1,1,0,-1,-1,0,0,2,-1,1,0,-1,14,8,1,4,0,0,1,0,0,0,18.0,2,0,0,0,10,0,1,1,10,0,0,0,0,0,0,2,,2,0,2,0,0,0,2,6,1,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4000.68
EC27822,0,2,3,28,2022,2,2,1100,0,0,0,2,6,0.15,1,0,0,1,0,0,0,2,0,1,-1,-1,6,1,0,-1,-1,0,0,3,-1,1,0,-1,14,8,1,5,0,0,1,0,0,0,76.0,1,0,0,2,4,2,1,1,0,0,0,0,0,0,0,0,30.0,1,1,2,2,0,0,2,3,0,0,0,0,0,1,1,2,4.0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,6000.15
EC12642,0,15,23,17,2022,1,2,1500,0,0,0,2,24,12.43,0,0,7,1,1,3,6,4,3,1,22,-1,7,0,0,-1,-1,1,2,23,4,4,20,0,50,8,-1,0,0,50,1,20000,1,0,77.0,1,0,2,2,11,0,1,1,0,0,0,0,0,0,0,0,54.0,0,3,2,0,0,0,2,6,1,0,0,0,0,0,0,0,,0,0,0,0,0,0,1,4,1,0,0,0,0,1,1,24012.43
EC27625,0,7,111,3,2022,3,5,1500,0,0,0,2,81,7.69,2,0,0,2,3,4,0,3,0,1,-1,-1,1,1,0,-1,-1,0,3,115,4,2,0,-1,24,8,-1,0,2,40,1,14000,0,1,17.0,1,0,0,0,6,0,0,3,0,0,0,0,0,4,1,0,18.0,0,1,2,0,0,0,2,5,0,0,0,0,0,1,1,1,45.0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,81007.69
EC30867,0,17,-1,22,2022,3,3,900,0,1,0,2,35,1.85,0,0,6,2,1,1,0,3,0,2,-1,-1,1,0,0,-1,-1,0,1,-1,1,4,0,-1,57,0,-1,0,1,45,1,30000,0,1,28.0,1,0,0,0,6,0,0,3,0,0,0,0,0,4,1,0,32.0,0,1,2,2,0,0,2,5,0,0,0,0,0,1,1,1,44.0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,35001.85
EC47701,0,0,0,29,2022,4,6,1400,0,0,0,2,30,0.01,0,0,3,16,0,2,3,11,0,1,-1,-1,1,0,0,-1,-1,0,0,0,-1,1,0,-1,20,8,1,4,0,0,1,0,0,0,44.0,1,0,0,2,0,0,0,2,0,0,0,0,0,0,0,0,41.0,0,1,2,2,0,0,1,9,0,0,0,0,0,1,1,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,30000.01
EC29483,0,0,62,14,2022,3,2,1600,0,0,0,1,1,0.16,2,0,2,1,1,3,6,4,3,1,8,-1,2,1,0,-1,-1,0,4,35,-1,2,0,-1,24,4,-1,0,0,0,1,0,0,0,,0,4,0,0,8,0,1,6,0,0,0,0,0,4,1,2,,2,0,2,0,0,0,2,6,1,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1000.16
EC69862,0,4,-1,30,2022,7,7,1500,0,0,0,2,32,6.17,4,1,7,1,1,0,8,3,2,1,-1,-1,0,0,0,-1,-1,0,7,-1,7,2,0,-1,24,7,-1,0,0,60,3,7600,0,0,18.0,2,0,2,2,2,0,0,1,0,0,0,0,0,0,0,1,8.0,0,1,2,0,0,0,2,4,0,0,0,0,0,0,0,1,42.0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,32006.17
EC62483,0,6,-1,5,2022,7,3,1200,0,0,0,2,14,28.93,5,1,5,2,2,1,7,3,2,1,-1,-1,1,0,0,-1,-1,0,7,-1,4,2,0,-1,24,6,-1,0,0,55,1,7600,0,0,66.0,2,0,0,2,0,0,0,3,0,0,0,0,0,0,0,0,28.0,0,1,2,2,0,0,2,5,0,0,0,0,0,6,1,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14028.93
EC60949,0,17,-1,1,2022,7,6,1000,0,0,0,2,6,0.43,1,0,7,4,0,2,8,3,0,1,-1,-1,0,0,0,-1,-1,0,0,-1,-1,2,0,-1,24,8,1,5,0,0,1,0,0,1,74.0,2,0,0,0,6,0,0,0,0,0,0,0,0,4,1,0,67.0,1,1,2,0,0,0,1,5,0,0,0,0,0,1,1,1,58.0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,6000.43
